2009, ['Angewandte Chemie International Edition', 'Journal of the American Chemical Society', 'Angewandte Chemie', 'Varki A', 'Proceedings of the National Academy of Sciences', 'Proceedings of the National Academy of Sciences', 'Proceedings of the National Academy of Sciences', 'Proteomics', 'Angewandte Chemie International Edition', 'Accounts of chemical research', 'ACS chemical biology', 'Varki A', 'Angewandte Chemie', 'Langmuir', 'Journal of proteome research', 'The Consortium of Glycobiology Editors La Jolla CA USA', 'Journal of proteome research', 'Journal of Biological Chemistry', 'Journal of Biomedical Materials Research Part A An Official Journal of The', 'Journal of Biological Chemistry', 'Varki A', 'New York', 'Journal of the American Chemical Society', 'Proceedings of the National Academy of Sciences', 'Essentials of Glycobiology nd edition', 'Chemistry  biology', 'Lab on a Chip', 'Langmuir', 'Biotechnology letters', 'Biochemistry', 'Essentials of Glycobiology nd edition', 'Essentials of Glycobiology nd edition', 'Click Chemistry for Biotechnology and Materials Science', 'Lawrence Berkeley National Laboratory', 'ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY', 'Essentials of Glycobiology Varki A et al eds New York Cold Spring Harbor', 'Essentials of Glycobiology', 'Berkeley Lab Science Videos on YouTube', 'Cold Spring Harbor Laboratory Cold Spring Harbor NY', 'Chem Soc Rev', 'US Patent', 'Los Alamos National LabLANL Los Alamos NM United States', 'ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY', '', 'Synfacts', 'Lawrence Berkeley National LabLBNL Berkeley CA United States', 'Biophysical Journal   a']
2000, ['Science', 'Organic letters', 'Chemistry  biology   RR', 'Methods in enzymology', 'Angewandte Chemie', 'Tetrahedron', 'US Patent', 'Journal of Biological Chemistry', 'Glycobiology', 'Journal of the American Chemical Society', 'US Patent', 'Journal of Biological Chemistry', 'Current opinion in drug discovery  development', 'Angewandte ChemieGerman Edition', 'GLYCOBIOLOGY', '', 'FASEB JOURNAL   AA', 'Lawrence Berkeley National LabLBNL Berkeley CA United States', 'ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY  UU', 'FASEB JOURNAL   AA', 'ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY  UU', 'ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY  UU', 'ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY  UU', 'ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY  UU', 'ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY  UU', 'Methods in Enzymology', 'J Am Chem Soc']
2004, ['Journal of the American Chemical Society', 'Nature', 'Proceedings of the National Academy of Sciences', 'Angewandte Chemie International Edition', 'Angewandte Chemie', 'ChemBioChem', 'Current opinion in cell biology', 'Journal of the American Chemical Society', 'Journal of the American Chemical Society', 'Angewandte Chemie International Edition', 'Journal of Biological Chemistry', 'Nature structural  molecular biology', 'Biochemistry', 'Chemistry  biology', 'Chemistry  biology', 'Biomaterials', 'ChemBioChem', 'Organic Letters', 'Proceedings of the National Academy of Sciences', 'US Patent App', 'Journal of Biological Chemistry', 'Journal of Biological Chemistry', 'Journal of Materials Chemistry', 'ChemBioChem', 'Trends in Glycoscience and Glycotechnology', 'US Patent', 'Glycobiology', 'Glycobiology', 'Glycobiology', 'GLYCOBIOLOGY', 'GLYCOBIOLOGY', 'GLYCOBIOLOGY', 'ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY  UU', 'ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY  UU', 'ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY  UU', 'CALIFORNIA UNIV BERKELEY', 'FASEB JOURNAL   CC', 'APS March Meeting Abstracts  U', '', 'Glycobiology   G']
2001, ['Science', 'Accounts of chemical research', 'Langmuir', 'Biochemistry', 'Journal of the American Chemical Society', 'Annual review of cell and developmental biology', 'Genome biology', 'ChemistryA European Journal', 'Science', 'Organic Letters', 'Nature biotechnology', 'Journal of medicinal chemistry', 'Biochimica et Biophysica Acta BBAGeneral Subjects', 'Journal of the American Chemical Society', 'Chemistry  biology', 'Glycochemistry principles synthesis and applications', 'Biochemistry', 'Biochemistry', 'Proceedings of the National Academy of Sciences', 'Biochemistry', 'Organic letters', 'US Patent App', 'Science', 'CURRENT OPINION IN CHEMICAL BIOLOGY', 'Current Opinion in Chemical Biology', 'GLYCOBIOLOGY', 'GLYCOBIOLOGY', 'CALIFORNIA UNIV BERKELEY DEPT OF CHEMISTRY', 'ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY  UU', '', 'ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY  UU', 'ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY  UU', 'ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY  UU', 'ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY  UU', 'Chemical  Engineering News', '', '', 'BIOPHYSICAL JOURNAL   AA']
2007, ['Proceedings of the National Academy of Sciences', 'Nature chemical biology', 'Proceedings of the National Academy of Sciences', 'Nature biotechnology', 'QSAR  Combinatorial Science', 'Nature protocols', 'Proceedings of the National Academy of Sciences', 'Journal of the American Chemical Society', 'Proceedings of the National Academy of Sciences', 'Proceedings of the National Academy of Sciences', 'Journal of the American Chemical Society', 'Lab on a Chip', 'Journal of the American Chemical Society', 'Bioorganic  medicinal chemistry letters', 'Carbohydrate research', 'Biosensors and Bioelectronics', 'Journal of medical microbiology', 'Journal of the American Society for Mass Spectrometry', 'The Journal of Physical Chemistry B', 'PNAS', '', 'ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY', 'FEBS JOURNAL', 'ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY', 'ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY', 'ANGEWANDTE CHEMIEINTERNATIONAL EDITION']
2005, ['Nature reviews Drug discovery', 'Nature chemical biology', 'Journal of the American Chemical Society', 'Bioorganic  medicinal chemistry', 'Journal of the American Chemical Society', 'Chemical Society Reviews', 'Glycobiology', 'PLoS biology   e', 'Journal of the American Chemical Society', 'Advanced Engineering Materials', 'Journal of the American Chemical Society', 'Biochemistry', 'Analytical biochemistry', 'US Patent', 'US Patent', 'Glycobiology', 'US Patent', 'Handbook of nanostructured biomaterials and their applications in', 'US Patent', 'GLYCOBIOLOGY', 'GLYCOBIOLOGY', 'GLYCOBIOLOGY', 'GLYCOBIOLOGY', '', 'ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY  UU', 'ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY  UU', 'ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY  UU', 'US Patent', 'Glycobiology   GG', '', 'Handbook of Nanostructured Biomaterials and Their Applications']
2010, ['Chemical Society Reviews', 'Journal of the American Chemical Society', 'Proceedings of the National Academy of Sciences', 'Proceedings of the National Academy of Sciences', 'Chemical physics letters', 'Applied and environmental microbiology', 'ChemBioChem', 'Journal of the American Chemical Society', 'Proceedings of the National Academy of Sciences', 'Proceedings of the National Academy of Sciences', 'Journal of the American Chemical Society', 'Journal of lipid research', 'Journal of the American Chemical Society', 'Proceedings of the National Academy of Sciences', '', 'Journal of the American Chemical Society', 'US Patent', 'Glycobiology', 'US Patent', 'ChemBioChem', 'US Patent', 'Biophysical Journal   a', '', 'ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY', 'Glycobiology', 'ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY', 'ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY', 'ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY', 'ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY', 'Proceedings of the National Academy of Sciences of the United States of', 'Angew Chem Int Ed', 'Biophysical Journal   a']
1990, ['Journal of the American Chemical Society']
2002, ['Proceedings of the National academy of Sciences', 'Chemistry of Materials', 'Journal of the American Chemical Society', 'Annual review of biochemistry', 'Chemistry  biology', 'Journal of Biological Chemistry', 'Chemistry  biology', 'Proceedings of the National Academy of Sciences', 'Journal of Biological Chemistry', 'Biochemistry', 'Glycobiology   RR', 'Organic letters', 'US Patent', 'Journal of carbohydrate chemistry', 'Bioorganic  medicinal chemistry letters', 'Biochemistry', 'Bioorganic  medicinal chemistry', 'Biochemistry', 'US Patent', 'Analytical biochemistry', '', 'US Patent App', 'ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY  UU', 'Lawrence Berkeley National LabLBNL Berkeley CA United States', 'GLYCOBIOLOGY', 'GLYCOBIOLOGY', 'GLYCOBIOLOGY', 'ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY  UU', 'ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY  UU', 'ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY  UU', '', 'ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY  BB', '', 'Journal of the American Chemical Society', 'Journal of Biological Chemistry', 'Angewandte ChemieInternational Edition']
2008, ['Science', 'Journal of the American Chemical Society', 'Biochemistry', 'Journal of the American Chemical Society', 'Organic letters', 'Proceedings of the National Academy of Sciences', 'Angewandte Chemie', 'Angewandte Chemie', 'Journal of the American Chemical Society', 'The FASEB Journal', 'Chemical communications', 'The FASEB Journal', 'Journal of Biological Chemistry', 'Proceedings of the National Academy of Sciences', 'Journal of the American Chemical Society', 'The Journal of Immunology', 'Angewandte Chemie', 'Journal of the American Chemical Society', 'ACS chemical biology', 'Biophysical journal', 'The Journal of organic chemistry', 'Biochemistry', 'The mycobacterial cell envelope', 'US Patent', '', 'Journal of Biological Chemistry', 'Angewandte Chemie', 'US Patent App', 'Synfacts', 'Science', 'US Patent', 'Angewandte Chemie International Edition', '']
